Event.Date,Shape,Location,State,Country,Source,USA,
4/12/2016,Orb/Sphere ,Muscatine ,IA ,USA ,NUFORC,1,
4/10/2016,Orb/Sphere ,Lakeside ,CA ,USA ,NUFORC,1,
4/9/2016,Orb/Sphere ,Portland ,OR ,USA ,NUFORC,1,
4/6/2016,Orb/Sphere ,Camano Island ,WA ,USA ,NUFORC,1,
4/6/2016,Orb/Sphere ,Nineveh ,IN ,USA ,NUFORC,1,
4/4/2016,Orb/Sphere ,Bremen ,GA ,USA ,NUFORC,1,
4/3/2016,Orb/Sphere ,Palatine ,IL ,USA ,NUFORC,1,
4/2/2016,Orb/Sphere ,Long Beach ,CA ,USA ,NUFORC,1,
4/2/2016,Orb/Sphere ,Port Townsend ,WA ,USA ,NUFORC,1,
4/1/2016,Orb/Sphere ,Troutdale ,OR ,USA ,NUFORC,1,
4/1/2016,Orb/Sphere ,Seattle ,WA ,USA ,NUFORC,1,
4/1/2016,Orb/Sphere ,Olympia ,WA ,USA ,NUFORC,1,
4/1/2016,Orb/Sphere ,Kalispell ,MT ,USA ,NUFORC,1,
4/1/2016,Orb/Sphere ,Kalispell ,MT ,USA ,NUFORC,1,
3/30/2016,Orb/Sphere ,Sacramento ,CA ,USA ,NUFORC,1,
3/29/2016,Orb/Sphere ,Dedham ,MA ,USA ,NUFORC,1,
3/29/2016,Orb/Sphere ,Port Saint Lucie ,FL ,USA ,NUFORC,1,
3/27/2016,Orb/Sphere ,Los Angeles ,CA ,USA ,NUFORC,1,
3/26/2016,Orb/Sphere ,Oklahoma City ,OK ,USA ,NUFORC,1,
3/26/2016,Orb/Sphere ,Pelican ,AK ,USA ,NUFORC,1,
3/25/2016,Orb/Sphere ,Kirkland/Kenmore ,WA ,USA ,NUFORC,1,
3/25/2016,Orb/Sphere ,Fairbanks ,AK ,USA ,NUFORC,1,
3/23/2016,Orb/Sphere ,Meadow Creek ,KY ,USA ,NUFORC,1,
3/21/2016,Orb/Sphere ,Hampton ,VA ,USA ,NUFORC,1,
3/21/2016,Orb/Sphere ,Albuquerque ,NM ,USA ,NUFORC,1,
3/19/2016,Orb/Sphere ,Colorado Springs ,CO ,USA ,NUFORC,1,
3/18/2016,Orb/Sphere ,Grants Pass ,OR ,USA ,NUFORC,1,
3/18/2016,Orb/Sphere ,Ludlow ,MA ,USA ,NUFORC,1,
3/17/2016,Orb/Sphere ,Pine Grove ,CA ,USA ,NUFORC,1,
3/16/2016,Orb/Sphere ,Nogal ,NM ,USA ,NUFORC,1,
3/16/2016,Orb/Sphere ,Forrest City ,AR ,USA ,NUFORC,1,
3/11/2016,Orb/Sphere ,Elkridge ,MD ,USA ,NUFORC,1,
3/7/2016,Orb/Sphere ,Ogden ,UT ,USA ,NUFORC,1,
3/7/2016,Orb/Sphere ,Jefferson City ,MO ,USA ,NUFORC,1,
3/6/2016,Orb/Sphere ,Pelham ,AL ,USA ,NUFORC,1,
3/6/2016,Orb/Sphere ,Concord ,NH ,USA ,NUFORC,1,
3/4/2016,Orb/Sphere ,Merritt Island ,FL ,USA ,NUFORC,1,
3/2/2016,Orb/Sphere ,Boynton Beach ,FL ,USA ,NUFORC,1,
3/1/2016,Orb/Sphere ,California ,MO ,USA ,NUFORC,1,
3/1/2016,Orb/Sphere ,New York City (Queens) ,NY ,USA ,NUFORC,1,
2/29/2016,Orb/Sphere ,Stover ,MO ,USA ,NUFORC,1,
2/29/2016,Orb/Sphere ,LaMonte ,MO ,USA ,NUFORC,1,
2/27/2016,Orb/Sphere ,Eastham ,MA ,USA ,NUFORC,1,
2/27/2016,Orb/Sphere ,Plam Bay ,FL ,USA ,NUFORC,1,
2/27/2016,Orb/Sphere ,Creede ,CO ,USA ,NUFORC,1,
2/26/2016,Orb/Sphere ,Nogales ,AZ ,USA ,NUFORC,1,
2/25/2016,Orb/Sphere ,Alamogordo ,NM ,USA ,NUFORC,1,
2/22/2016,Orb/Sphere ,Fredericksburg ,VA ,USA ,NUFORC,1,
2/22/2016,Orb/Sphere ,Alamogordo ,NM ,USA ,NUFORC,1,
2/22/2016,Orb/Sphere ,Mountlake Terrace ,WA ,USA ,NUFORC,1,
2/21/2016,Orb/Sphere ,Grand Rapids ,MI ,USA ,NUFORC,1,
2/19/2016,Orb/Sphere ,Pueblo ,CO ,USA ,NUFORC,1,
2/18/2016,Orb/Sphere ,Anchorage ,AK ,USA ,NUFORC,1,
2/17/2016,Orb/Sphere ,Yonkers ,NY ,USA ,NUFORC,1,
2/16/2016,Orb/Sphere ,Ford ,WA ,USA ,NUFORC,1,
2/16/2016,Orb/Sphere ,Birch Run ,MI ,USA ,NUFORC,1,
2/16/2016,Orb/Sphere ,Hertford ,NC ,USA ,NUFORC,1,
2/15/2016,Orb/Sphere ,Houston ,TX ,USA ,NUFORC,1,
2/14/2016,Orb/Sphere ,Woodbridge ,VA ,USA ,NUFORC,1,
2/14/2016,Orb/Sphere ,South Gate ,CA ,USA ,NUFORC,1,
2/13/2016,Orb/Sphere ,Carpenteria ,CA ,USA ,NUFORC,1,
2/13/2016,Orb/Sphere ,Spring Creek ,NV ,USA ,NUFORC,1,
2/13/2016,Orb/Sphere ,Wheeler AAF ,HI ,USA ,NUFORC,1,
2/11/2016,Orb/Sphere ,Casa Grande ,AZ ,USA ,NUFORC,1,
2/11/2016,Orb/Sphere ,Methuen ,MA ,USA ,NUFORC,1,
2/10/2016,Orb/Sphere ,Lebo ,KS ,USA ,NUFORC,1,
2/10/2016,Orb/Sphere ,Vancouver ,WA ,USA ,NUFORC,1,
2/9/2016,Orb/Sphere ,Laredo ,TX ,USA ,NUFORC,1,
2/8/2016,Orb/Sphere ,Allentown ,PA ,USA ,NUFORC,1,
2/7/2016,Orb/Sphere ,Alamogordo ,NM ,USA ,NUFORC,1,
2/7/2016,Orb/Sphere ,Palm Beach Gardens ,FL ,USA ,NUFORC,1,
2/7/2016,Orb/Sphere ,Culpeper ,VA ,USA ,NUFORC,1,
2/6/2016,Orb/Sphere ,Petaluma ,CA ,USA ,NUFORC,1,
2/6/2016,Orb/Sphere ,Pekin ,IL ,USA ,NUFORC,1,
2/5/2016,Orb/Sphere ,Springfield ,IL ,USA ,NUFORC,1,
2/4/2016,Orb/Sphere ,Tucson ,AZ ,USA ,NUFORC,1,
2/4/2016,Orb/Sphere ,Tucson ,AZ ,USA ,NUFORC,1,
2/2/2016,Orb/Sphere ,Raleigh ,NC ,USA ,NUFORC,1,
2/1/2016,Orb/Sphere ,Charleston ,SC ,USA ,NUFORC,1,
2/1/2016,Orb/Sphere ,South Windsor ,CT ,USA ,NUFORC,1,
1/30/2016,Orb/Sphere ,Greenville ,SC ,USA ,NUFORC,1,
1/30/2016,Orb/Sphere ,Middleburg ,FL ,USA ,NUFORC,1,
1/30/2016,Orb/Sphere ,Naalehu ,HI ,USA ,NUFORC,1,
1/28/2016,Orb/Sphere ,Ayer/Harvard ,MA ,USA ,NUFORC,1,
1/25/2016,Orb/Sphere ,Columbia ,SC ,USA ,NUFORC,1,
1/25/2016,Orb/Sphere ,San Diego ,CA ,USA ,NUFORC,1,
1/24/2016,Orb/Sphere ,Ridgecrest ,CA ,USA ,NUFORC,1,
1/23/2016,Orb/Sphere ,Concord ,CA ,USA ,NUFORC,1,
1/21/2016,Orb/Sphere ,Burbank ,CA ,USA ,NUFORC,1,
1/21/2016,Orb/Sphere ,Skokie ,IL ,USA ,NUFORC,1,
1/14/2016,Orb/Sphere ,Conway ,SC ,USA ,NUFORC,1,
1/14/2016,Orb/Sphere ,Antioch ,IL ,USA ,NUFORC,1,
1/14/2016,Orb/Sphere ,Antioch ,IL ,USA ,NUFORC,1,
1/13/2016,Orb/Sphere ,Cedar Falls ,IA ,USA ,NUFORC,1,
1/12/2016,Orb/Sphere ,Lake Havasu City ,AZ ,USA ,NUFORC,1,
1/11/2016,Orb/Sphere ,Wrightsville ,GA ,USA ,NUFORC,1,
1/9/2016,Orb/Sphere ,Pueblo ,CO ,USA ,NUFORC,1,
1/7/2016,Orb/Sphere ,Unity ,PA ,USA ,NUFORC,1,
1/7/2016,Orb/Sphere ,Candler ,NC ,USA ,NUFORC,1,
1/4/2016,Orb/Sphere ,Roberts County ,SD ,USA ,NUFORC,1,
1/4/2016,Orb/Sphere ,Viking Mountain ,TN ,USA ,MUFON,1,
1/3/2016,Orb/Sphere ,MORRISTOWN ,NJ ,USA ,MUFON,1,
1/3/2016,Orb/Sphere ,Broomfield ,CO ,USA ,NUFORC,1,
1/3/2016,Orb/Sphere ,Castalian Springs ,TN ,USA ,MUFON,1,
1/3/2016,Orb/Sphere ,Hagerstown ,MD ,USA ,NUFORC,1,
1/2/2016,Orb/Sphere ,Oklahoma City ,OK ,USA ,MUFON,1,
1/2/2016,Orb/Sphere ,Phoenix ,AZ ,USA ,MUFON,1,
1/2/2016,Orb/Sphere ,Cape Coral ,FL ,USA ,MUFON,1,
1/2/2016,Orb/Sphere ,El Cajon ,CA ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Branchland ,WV ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Fortuna ,CA ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Kissimmee ,FL ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,,FL ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Sac City ,IA ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Chicago ,IL ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Hollywood ,FL ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,,CA ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Titusville ,FL ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Satellite Beach ,FL ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Covington ,WA ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Sodaville ,OR ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Vernon ,CT ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Boise ,ID ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Fort Pierce ,FL ,USA ,MUFON,1,
1/1/2016,Orb/Sphere ,Hereford Township ,PA ,USA ,NUFORC,1,
1/1/2016,Orb/Sphere ,Sacramento ,CA ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Salem ,UT ,USA ,NUFORC,1,
12/31/2015,Orb/Sphere ,Bellwood (South Titusvi) ,FL ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Arbutus ,MD ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Port Saint Lucie ,FL ,USA ,NUFORC,1,
12/31/2015,Orb/Sphere ,Saint George ,UT ,USA ,NUFORC,1,
12/31/2015,Orb/Sphere ,,CA ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Goose Creek ,SC ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Guyton ,GA ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Ypsilanti ,MI ,USA ,NUFORC,1,
12/31/2015,Orb/Sphere ,Canaan ,NH ,USA ,NUFORC,1,
12/31/2015,Orb/Sphere ,Miami ,FL ,USA ,NUFORC,1,
12/31/2015,Orb/Sphere ,Jacksonville ,FL ,USA ,MUFON,1,
12/31/2015,Orb/Sphere ,Sandy ,OR ,USA ,MUFON,1,
12/30/2015,Orb/Sphere ,Dallas ,TX ,USA ,MUFON,1,
12/30/2015,Orb/Sphere ,Woodinville ,WA ,USA ,MUFON,1,
12/30/2015,Orb/Sphere ,Lee's Summit ,MO ,USA ,NUFORC,1,
12/29/2015,Orb/Sphere ,Jacksonville ,FL ,USA ,NUFORC,1,
12/27/2015,Orb/Sphere ,Florence ,KY ,USA ,MUFON,1,
12/26/2015,Orb/Sphere ,Benson/McGee's Crossroads ,NC ,USA ,MUFON,1,
12/25/2015,Orb/Sphere ,Moncks Corner ,SC ,USA ,NUFORC,1,
12/25/2015,Orb/Sphere ,Blaine ,MN ,USA ,NUFORC,1,
12/25/2015,Orb/Sphere ,Bellingham ,WA ,USA ,NUFORC,1,
12/25/2015,Orb/Sphere ,Easley ,SC ,USA ,MUFON,1,
12/24/2015,Orb/Sphere ,Los Angeles ,CA ,USA ,NUFORC,1,
12/23/2015,Orb/Sphere ,Palm Bay ,FL ,USA ,NUFORC,1,
12/23/2015,Orb/Sphere ,Richardson ,TX ,USA ,MUFON,1,
12/23/2015,Orb/Sphere ,Weymouth ,MA ,USA ,NUFORC,1,
12/22/2015,Orb/Sphere ,San Tan Valley ,AZ ,USA ,NUFORC,1,
12/22/2015,Orb/Sphere ,Susanville ,CA ,USA ,NUFORC,1,
12/20/2015,Orb/Sphere ,York Valley ,AZ ,USA ,NUFORC,1,
12/19/2015,Orb/Sphere ,Ponte Vedra Beach ,FL ,USA ,NUFORC,1,
12/18/2015,Orb/Sphere ,Kingsland ,GA ,USA ,NUFORC,1,
12/18/2015,Orb/Sphere ,Sonoma ,CA ,USA ,NUFORC,1,
12/17/2015,Orb/Sphere ,Madison ,MS ,USA ,NUFORC,1,
12/14/2015,Orb/Sphere ,San Jose ,CA ,USA ,NUFORC,1,
12/14/2015,Orb/Sphere ,Madison ,MS ,USA ,NUFORC,1,
10/28/2015,Orb/Sphere ,Prior Lake ,MN ,USA ,MUFON,1,
10/2/2015,Orb/Sphere ,Annapolis ,MD ,USA ,NUFORC,1,
9/24/2015,Orb/Sphere ,Mt. Clemens ,MI ,USA ,MUFON,1,
8/16/2015,Orb/Sphere ,Reno ,NV ,USA ,MUFON,1,
8/13/2015,Orb/Sphere ,Berkeley ,CA ,USA ,MUFON,1,
8/8/2015,Orb/Sphere ,Spokane ,WA ,USA ,NUFORC,1,
8/1/2015,Orb/Sphere ,Independence ,KY ,USA ,NUFORC,1,
7/29/2015,Orb/Sphere ,,MD ,USA ,MUFON,1,
7/5/2015,Orb/Sphere ,Chandler ,AZ ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Denver ,CO ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Elkhart ,IN ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Southampton ,PA ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Sugar Land ,TX ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Redmond ,WA ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Vero Beach ,FL ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Middletown ,NY ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Middletown ,NY ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,New York City (Manhattan) ,NY ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,West Chester ,OH ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Brunswick ,OH ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Colfax ,NC ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Syracuse ,NY ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Dix Hills ,NY ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Tempe ,AZ ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Las Vegas ,NV ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Backus ,MN ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Strasburg ,OH ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Ocean Springs ,MS ,USA ,NUFORC,1,
7/4/2015,Orb/Sphere ,Seacaucus ,NJ ,USA ,NUFORC,1,
7/3/2015,Orb/Sphere ,Lakeside ,OR ,USA ,NUFORC,1,
7/3/2015,Orb/Sphere ,Tyrone Township ,MI ,USA ,NUFORC,1,
7/3/2015,Orb/Sphere ,Phoenix ,NY ,USA ,NUFORC,1,
2/15/2015,Orb/Sphere ,Murrietta ,CA ,USA ,NUFORC,1,
2/3/2015,Orb/Sphere ,San Tan Valley ,AZ ,USA ,NUFORC,1,
1/21/2015,Orb/Sphere ,West Danville ,VT ,USA ,NUFORC,1,
12/31/2014,Orb/Sphere ,Salem ,UT ,USA ,NUFORC,1,
5/21/2014,Orb/Sphere ,Springfield Township ,OH ,USA ,NUFORC,1,
8/26/2013,Orb/Sphere ,Tallahassee ,FL ,USA ,NUFORC,1,
7/15/2013,Orb/Sphere ,Boca Raton ,FL ,USA ,MUFON,1,
9/25/2012,Orb/Sphere ,Rochester ,NY ,USA ,NUFORC,1,
11/14/2011,Orb/Sphere ,Fort Wayne ,IN ,USA ,NUFORC,1,
8/11/2011,Orb/Sphere ,Farmington ,WA ,USA ,NUFORC,1,
9/4/2010,Orb/Sphere ,Morrilton ,AR ,USA ,NUFORC,1,
4/9/2002,Orb/Sphere ,South Elgin ,IL ,USA ,NUFORC,1,
7/1/2000,Orb/Sphere ,Naugatuck ,CT ,USA ,NUFORC,1,
9/17/1999,Orb/Sphere ,Colorado Springs ,CO ,USA ,NUFORC,1,
8/30/1997,Orb/Sphere ,Fort Fairfield ,ME ,USA ,NUFORC,1,
6/30/1994,Orb/Sphere ,Los Angeles ,CA ,USA ,NUFORC,1,
4/1/1991,Orb/Sphere ,Pittsboro ,NC ,USA ,NUFORC,1,
11/4/1989,Orb/Sphere ,Paris ,KY ,USA ,NUFORC,1,
6/30/1985,Orb/Sphere ,Peoria ,AZ ,USA ,NUFORC,1,
6/30/1982,Orb/Sphere ,Belleville ,IL ,USA ,NUFORC,1,
10/15/1981,Orb/Sphere ,Beverly Shores ,IN ,USA ,NUFORC,1,
8/3/1969,Orb/Sphere ,Napa ,CA ,USA ,NUFORC,1,
7/1/1968,Orb/Sphere ,Hillsborough ,NJ ,USA ,NUFORC,1,
5/15/1961,Orb/Sphere ,Vancouver ,WA ,USA ,NUFORC,1,
7/10/2016,Orb/Sphere ,Ensenada (Baja) ,,Mexico ,NUFORC,0,
6/25/2016,Orb/Sphere ,Lorette ,MB ,Canada ,NUFORC,0,
6/22/2016,Orb/Sphere ,St. Johns ,,,NUFORC,0,
6/17/2016,Orb/Sphere ,Sarnia ,ON ,Canada ,NUFORC,0,
6/17/2016,Orb/Sphere ,Arnprior ,ON ,Canada ,NUFORC,0,
4/25/2016,Orb/Sphere ,Sihanoukville ,,Cambodia ,NUFORC,0,
4/20/2016,Orb/Sphere ,Stratford ,,New Zealand ,NUFORC,0,
4/16/2016,Orb/Sphere ,Vancouver ,BC ,Canada ,NUFORC,0,
3/28/2016,Orb/Sphere ,Islamabad ,,Pakistan ,NUFORC,0,
2/19/2016,Orb/Sphere ,Tallapoosa ,,Unknown ,NUFORC,0,
2/17/2016,Orb/Sphere ,Hong Kong ,,China ,NUFORC,0,
2/9/2016,Orb/Sphere ,Delta/Tsawwassen ,BC ,Canada ,NUFORC,0,
12/28/2015,Orb/Sphere ,Unknown ,,The Bahamas (Bermuda triangle) ,NUFORC,0,
12/25/2015,Orb/Sphere ,Port Coquitlam ,BC ,Canada ,NUFORC,0,
12/19/2015,Orb/Sphere ,Victoria ,BC ,Canada ,NUFORC,0,
9/9/2015,Orb/Sphere ,Toronto ,ON ,Canada ,NUFORC,0,
7/4/2015,Orb/Sphere ,Little Current ,ON ,Canada ,NUFORC,0,
7/2/2015,Orb/Sphere ,Ahmedabad ,,India ,NUFORC,0,
6/30/2015,Orb/Sphere ,V?ster ,,Sweden ,NUFORC,0,
1/14/2015,Orb/Sphere ,Mortimer ,,England/UK ,NUFORC,0,
7/1/2013,Orb/Sphere ,Abu Gosh ,,Israel ,NUFORC,0,
6/6/2013,Orb/Sphere ,Chelmsford ,,England/UK ,NUFORC,0,
6/30/2000,Orb/Sphere ,Toorbul ,,Australia ,NUFORC,0,
6/30/1987,Orb/Sphere ,Barking ,,England/UK ,NUFORC,0,
7/21/2016,Other ,Clermont ,FL ,USA ,NUFORC,1,
7/21/2016,Other ,Daphne ,AL ,USA ,NUFORC,1,
7/19/2016,Other ,Peru ,IN ,USA ,NUFORC,1,
7/18/2016,Other ,Texas City ,TX ,USA ,NUFORC,1,
7/18/2016,Other ,Collegeville ,PA ,USA ,NUFORC,1,
7/16/2016,Other ,Xenia ,OH ,USA ,NUFORC,1,
7/16/2016,Other ,Bowling Green ,KY ,USA ,NUFORC,1,
7/13/2016,Other ,Blackwood ,NJ ,USA ,NUFORC,1,
7/11/2016,Other ,Lafayette ,IN ,USA ,NUFORC,1,
7/10/2016,Other ,Fairborn ,OH ,USA ,NUFORC,1,
7/10/2016,Other ,Colorado Springs ,CO ,USA ,NUFORC,1,
7/7/2016,Other ,Oxford ,AL ,USA ,NUFORC,1,
7/7/2016,Other ,Tucson ,AZ ,USA ,NUFORC,1,
7/7/2016,Other ,Centennial ,CO ,USA ,NUFORC,1,
7/3/2016,Other ,Durango ,CO ,USA ,NUFORC,1,
7/1/2016,Other ,Covington ,GA ,USA ,NUFORC,1,
6/30/2016,Other ,Reston ,VA ,USA ,NUFORC,1,
6/27/2016,Other ,Walworth ,WI ,USA ,NUFORC,1,
6/23/2016,Other ,Jacksonville ,FL ,USA ,NUFORC,1,
6/22/2016,Other ,Southbridge ,MA ,USA ,NUFORC,1,
6/21/2016,Other ,Star ,ID ,USA ,NUFORC,1,
6/20/2016,Other ,Bellevue ,WA ,USA ,NUFORC,1,
6/19/2016,Other ,Burlington ,WA ,USA ,NUFORC,1,
6/19/2016,Other ,Cold Creek ,NV ,USA ,NUFORC,1,
6/18/2016,Other ,Kenosha ,WI ,USA ,NUFORC,1,
6/16/2016,Other ,Centerburg ,OH ,USA ,NUFORC,1,
6/16/2016,Other ,Lakewood ,CO ,USA ,NUFORC,1,
6/14/2016,Other ,Pompano Beach ,FL ,USA ,NUFORC,1,
6/14/2016,Other ,Pompano Beach ,FL ,USA ,NUFORC,1,
6/12/2016,Other ,Golden ,CO ,USA ,NUFORC,1,
6/12/2016,Other ,Shakopee ,MN ,USA ,NUFORC,1,
6/8/2016,Other ,South Lake Tahoe ,CA ,USA ,NUFORC,1,
6/8/2016,Other ,Boone ,NC ,USA ,NUFORC,1,
6/6/2016,Other ,Quaker Hill ,CT ,USA ,NUFORC,1,
6/5/2016,Other ,Deer Trailer ,CO ,USA ,NUFORC,1,
6/5/2016,Other ,Valley Village ,CA ,USA ,NUFORC,1,
6/4/2016,Other ,Richmond ,VA ,USA ,NUFORC,1,
6/3/2016,Other ,Toledo ,OH ,USA ,NUFORC,1,
6/3/2016,Other ,Middletown ,IL ,USA ,NUFORC,1,
6/2/2016,Other ,Glendale ,AZ ,USA ,NUFORC,1,
6/1/2016,Other ,Las Vegas ,NV ,USA ,NUFORC,1,
6/1/2016,Other ,Elk Grove ,CA ,USA ,NUFORC,1,
5/29/2016,Other ,Braidwood ,IL ,USA ,NUFORC,1,
5/29/2016,Other ,Suffield ,CT ,USA ,NUFORC,1,
5/29/2016,Other ,Scottsdale ,AZ ,USA ,NUFORC,1,
5/28/2016,Other ,Evergreen ,CO ,USA ,NUFORC,1,
5/26/2016,Other ,Colchester ,CT ,USA ,NUFORC,1,
5/25/2016,Other ,Northfield ,OH ,USA ,NUFORC,1,
5/24/2016,Other ,Warsaw ,MO ,USA ,NUFORC,1,
5/23/2016,Other ,Grand Rapids ,MI ,USA ,NUFORC,1,
5/22/2016,Other ,Mineral Point ,WI ,USA ,NUFORC,1,
5/21/2016,Other ,Tampa ,FL ,USA ,NUFORC,1,
5/21/2016,Other ,Huntingtion ,WV ,USA ,NUFORC,1,
5/19/2016,Other ,Morgantown ,PA ,USA ,NUFORC,1,
5/18/2016,Other ,Kittery ,ME ,USA ,NUFORC,1,
5/16/2016,Other ,Tallahassee ,FL ,USA ,NUFORC,1,
5/15/2016,Other ,Lake Worth ,FL ,USA ,NUFORC,1,
5/14/2016,Other ,Columbus ,NC ,USA ,NUFORC,1,
5/13/2016,Other ,Louisville ,KY ,USA ,NUFORC,1,
5/13/2016,Other ,Cedar Park ,TX ,USA ,NUFORC,1,
5/9/2016,Other ,Torrance ,CA ,USA ,NUFORC,1,
5/8/2016,Other ,Palm Beach Gardens ,FL ,USA ,NUFORC,1,
5/4/2016,Other ,Saint Paul ,MN ,USA ,NUFORC,1,
5/4/2016,Other ,Las Vegas ,NV ,USA ,NUFORC,1,
5/3/2016,Other ,Mize ,MS ,USA ,NUFORC,1,
4/28/2016,Other ,Myrtle Beach ,SC ,USA ,NUFORC,1,
4/27/2016,Other ,Jarrell ,TX ,USA ,NUFORC,1,
4/24/2016,Other ,Henderson ,NC ,USA ,NUFORC,1,
4/23/2016,Other ,Sacramento ,CA ,USA ,NUFORC,1,
4/22/2016,Other ,Branson ,MO ,USA ,NUFORC,1,
4/21/2016,Other ,El Segundo ,CA ,USA ,NUFORC,1,
4/21/2016,Other ,Waterloo ,IA ,USA ,NUFORC,1,
4/19/2016,Other ,Los Lunas ,NM ,USA ,NUFORC,1,
4/14/2016,Other ,Oak Lawn ,IL ,USA ,NUFORC,1,
4/12/2016,Other ,Earl Park ,IN ,USA ,NUFORC,1,
4/10/2016,Other ,Vinton ,VA ,USA ,NUFORC,1,
4/10/2016,Other ,Fort Lauderdale Beach ,FL ,USA ,NUFORC,1,
4/10/2016,Other ,Bremerton ,WA ,USA ,NUFORC,1,
4/9/2016,Other ,Priest River ,ID ,USA ,NUFORC,1,
4/5/2016,Other ,Cape Coral ,FL ,USA ,NUFORC,1,
4/5/2016,Other ,Salem ,OR ,USA ,NUFORC,1,
4/4/2016,Other ,Ocala ,FL ,USA ,NUFORC,1,
4/3/2016,Other ,Hagerstown ,MD ,USA ,NUFORC,1,
4/1/2016,Other ,Surprise ,AZ ,USA ,NUFORC,1,
4/1/2016,Other ,Lancaster ,NY ,USA ,NUFORC,1,
3/30/2016,Other ,Columbus ,GA ,USA ,NUFORC,1,
3/30/2016,Other ,Surprise ,AZ ,USA ,NUFORC,1,
3/28/2016,Other ,Monroe ,NC ,USA ,NUFORC,1,
3/25/2016,Other ,Paragould ,AR ,USA ,NUFORC,1,
3/25/2016,Other ,Mojave ,CA ,USA ,NUFORC,1,
3/22/2016,Other ,Philadelphia ,PA ,USA ,NUFORC,1,
3/21/2016,Other ,Highland ,IN ,USA ,NUFORC,1,
3/20/2016,Other ,Elbert ,CO ,USA ,NUFORC,1,
3/19/2016,Other ,Sacramento ,CA ,USA ,NUFORC,1,
3/19/2016,Other ,Cody ,WY ,USA ,NUFORC,1,
